ID,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
A118559,2010-04-17 16:46:38 UTC,-73.954037,40.774792,-73.966639,40.760567,1
A118560,2010-04-24 17:07:31 UTC,-73.977654,40.760837,-73.993597,40.759635,3
A118561,2010-04-12 06:47:24 UTC,-73.865707,40.771131,-73.991835,40.751629,1
A118562,2010-04-22 17:53:32 UTC,-74.006785,40.703848,-74.010076,40.705819,1
A118563,2010-04-23 15:19:37 UTC,-73.982639,40.755949,-73.989833,40.73907,1
A118564,2010-04-17 13:28:26 UTC,-74.004333,40.731199,-73.998904,40.713612,1
A118565,2010-04-15 20:33:17 UTC,-73.967072,40.757052,-73.992463,40.734588,4
A118566,2010-04-13 19:07:37 UTC,-73.959519,40.774241,-73.968946,40.760244,1
A118567,2010-04-22 09:32:19 UTC,-73.960963,40.760622,-73.975617,40.781904,1
A118568,2010-04-21 21:46:01 UTC,-73.983837,40.748334,-73.981894,40.740836,2
A118569,2010-04-11 12:41:50 UTC,-73.94593,40.773671,-73.990242,40.745189,1
A118570,2010-04-24 01:13:48 UTC,-73.966477,40.753463,-73.980564,40.763721,2
A118571,2010-04-22 21:58:18 UTC,-74.004573,40.724386,-73.97873,40.762005,4
A118572,2010-04-20 12:12:31 UTC,-73.982487,40.763756,-74.004528,40.729676,1
A118573,2010-04-21 09:40:50 UTC,-73.987084,40.742207,-73.980436,40.753833,1
A118574,2010-04-20 18:30:33 UTC,-74.006839,40.748979,-73.966497,40.804211,2
A118575,2010-04-23 10:57:37 UTC,-74.002513,40.730542,-73.864139,40.769867,1
A118576,2010-04-18 20:53:11 UTC,-73.984292,40.746344,-73.965753,40.805261,1
A118577,2010-04-20 21:22:12 UTC,-73.981823,40.778308,-73.942927,40.79935,2
A118578,2010-04-18 03:18:35 UTC,-74.002139,40.750537,-73.998364,40.740254,1
A118579,2010-04-21 09:32:54 UTC,-73.994156,40.751141,-73.987032,40.761567,1
A118580,2010-04-15 20:43:39 UTC,-73.996727,40.737557,-73.954833,40.769388,1
A118581,2010-04-21 22:08:55 UTC,-73.989198,40.757976,-73.987307,40.769651,1
A118582,2010-04-22 01:54:01 UTC,-73.989346,40.718717,-73.915064,40.759738,1
A118583,2010-04-21 18:27:10 UTC,-73.973253,40.756362,-73.99249,40.749304,1
A118584,2010-04-18 10:13:19 UTC,-73.989713,40.756943,-73.99147,40.749431,1
A118585,2010-04-19 11:24:27 UTC,-73.862813,40.769051,-73.984784,40.768407,1
A118586,2010-04-13 15:24:06 UTC,-73.958491,40.775471,-73.964021,40.771153,1
A118587,2010-04-19 19:05:42 UTC,-73.989462,40.741719,-74.008211,40.726085,1
A118588,2010-04-19 15:15:41 UTC,-73.989281,40.777185,-73.975441,40.784457,2
A118589,2010-04-12 23:02:43 UTC,-73.982537,40.751005,-73.855546,40.714019,1
A118590,2010-04-14 23:08:36 UTC,-73.988605,40.727329,-74.005475,40.736028,1
A118591,2010-04-17 23:08:17 UTC,-74.006554,40.739759,-73.982345,40.768317,3
A118592,2010-04-24 11:13:12 UTC,-73.999516,40.733593,-73.989285,40.726303,1
A118593,2010-04-22 20:04:31 UTC,-73.978698,40.752532,-73.987446,40.597694,1
A118594,2010-04-23 07:12:22 UTC,-73.885339,40.773052,-74.000466,40.721068,1
A118595,2010-04-14 06:11:03 UTC,-73.98301,40.734731,-73.97523,40.741354,1
A118596,2010-04-25 03:36:09 UTC,-73.987999,40.735152,-73.923993,40.764584,4
A118597,2010-04-11 18:03:00 UTC,-73.98128,40.768042,-73.98144,40.767693,4
A118598,2010-04-21 16:42:45 UTC,-74.008537,40.74547,-73.980784,40.754319,1
A118599,2010-04-24 15:50:48 UTC,-73.970396,40.752345,-73.991476,40.750246,1
A118600,2010-04-22 13:01:49 UTC,-73.997698,40.761294,-73.996852,40.73249,1
A118601,2010-04-16 13:16:27 UTC,-73.991901,40.764516,-73.990659,40.761263,3
A118602,2010-04-23 07:35:52 UTC,-74.000888,40.746899,-73.97641,40.785604,1
A118603,2010-04-17 20:13:44 UTC,-73.952782,40.772149,-73.985767,40.756623,2
A118604,2010-04-16 07:21:55 UTC,-73.978611,40.745068,-73.861282,40.768009,1
A118605,2010-04-24 01:11:31 UTC,-74.00134,40.761709,-73.993354,40.762642,1
A118606,2010-04-15 01:07:18 UTC,-74.00311,40.727525,-73.978793,40.761739,1
A118607,2010-04-12 20:50:13 UTC,-73.999235,40.741656,-73.971819,40.759529,1
A118608,2010-04-22 20:09:38 UTC,-73.999104,40.717524,-74.007455,40.741054,1
A118609,2010-04-15 12:12:02 UTC,-74.002724,40.760632,-73.980682,40.761982,1
A118610,2010-04-12 14:18:35 UTC,-73.97636,40.76591,-73.982232,40.769072,1
A118611,2010-04-24 19:01:30 UTC,-73.954317,40.767409,-74.005219,40.740761,1
A118612,2010-04-21 08:40:02 UTC,-73.985211,40.779008,-73.992697,40.764245,1
A118613,2010-04-13 19:35:07 UTC,-73.989964,40.720108,-73.986507,40.755801,3
A118614,2010-04-22 20:03:53 UTC,-73.993881,40.767007,-73.983719,40.721391,1
A118615,2010-04-23 09:07:11 UTC,-73.979739,40.764837,-73.962967,40.764675,1
A118616,2010-04-24 02:02:18 UTC,-73.997717,40.718624,-73.997882,40.760772,3
A118617,2010-04-16 20:29:35 UTC,-73.998334,40.76102,-73.984942,40.76854,1
A118618,2010-04-23 21:42:51 UTC,-73.976048,40.744818,-73.987875,40.738225,2
A118619,2010-04-22 18:28:12 UTC,-73.981818,40.763495,-73.985389,40.747682,1
A118620,2010-04-22 06:22:02 UTC,-73.991559,40.749775,-73.934788,40.80948,1
A118621,2010-04-24 02:16:55 UTC,-73.948363,40.774277,-73.932922,40.795835,1
A118622,2010-04-19 12:53:27 UTC,-73.947167,40.771599,-73.964152,40.767725,1
A118623,2010-04-17 23:29:20 UTC,-73.95647,40.771525,-73.990827,40.750651,3
A118624,2010-04-22 23:05:53 UTC,-74.006412,40.739419,-73.989806,40.756513,1
A118625,2010-04-24 23:22:00 UTC,-73.972053,40.753825,-73.99051,40.756145,5
A118626,2010-04-18 13:07:00 UTC,-74.020675,40.632913,-74.015267,40.63322,1
A118627,2010-04-25 03:51:58 UTC,-74.006649,40.743437,-73.980189,40.748692,1
A118628,2010-04-19 16:43:45 UTC,-73.991022,40.754291,-74.00517,40.729613,1
A118629,2010-04-18 15:32:42 UTC,-73.981248,40.768039,-73.98973,40.735715,1
A118630,2010-04-12 13:27:04 UTC,-73.954943,40.779233,-73.945938,40.780522,2
A118631,2010-04-24 07:04:44 UTC,-73.955153,40.780171,-73.958989,40.765509,1
A118632,2010-04-17 14:36:53 UTC,-74.003705,40.732291,-74.001986,40.745187,2
A118633,2010-04-21 11:07:10 UTC,-73.981106,40.738026,-74.002402,40.760449,1
A118634,2010-04-20 12:26:13 UTC,-73.979364,40.752633,-73.977251,40.759634,1
A118635,2010-04-15 18:56:54 UTC,-73.786898,40.645383,-73.998724,40.741476,1
A118636,2010-04-14 18:25:59 UTC,-73.987864,40.748567,-73.972372,40.757392,2
A118637,2010-04-18 12:21:23 UTC,-73.967779,40.765488,-73.968553,40.765071,1
A118638,2010-04-23 22:27:39 UTC,-73.997664,40.744485,-73.976072,40.750856,1
A118639,2010-04-15 18:39:01 UTC,-74.006547,40.744609,-73.997943,40.75655,1
A118640,2010-04-23 22:31:00 UTC,-73.92899,40.842873,-73.960848,40.797578,1
A118641,2010-04-14 06:08:15 UTC,-73.94866,40.773934,-73.990619,40.745086,1
A118642,2010-04-13 11:57:46 UTC,-74.013281,40.707398,-74.004088,40.719816,1
A118643,2010-04-16 14:34:49 UTC,-73.78407,40.648634,-73.986466,40.767707,1
A118644,2010-04-17 11:46:43 UTC,-73.998288,40.730275,-73.987421,40.722503,4
A118645,2010-04-18 09:47:05 UTC,-73.98169,40.767465,-74.016811,40.7048,2
A118646,2010-04-18 11:28:00 UTC,-73.980603,40.748005,-73.944348,40.783183,1
A118647,2010-04-16 08:32:49 UTC,-73.956203,40.767837,-73.972795,40.764847,2
A118648,2010-04-11 16:26:00 UTC,-74.009518,40.710108,-73.984455,40.75988,5
A118649,2010-04-24 09:11:56 UTC,-73.972883,40.795368,-73.956231,40.776402,1
A118650,2010-04-11 12:47:00 UTC,-74.015208,40.717483,-73.959695,40.818248,5
A118651,2010-04-18 07:34:00 UTC,-73.993248,40.747277,-74.016738,40.704663,3
A118652,2010-04-21 15:04:08 UTC,-73.954598,40.765638,-73.952283,40.78112,1
A118653,2010-04-24 09:43:09 UTC,-73.992838,40.742581,-73.977404,40.766186,1
A118654,2010-04-19 10:41:22 UTC,-73.978689,40.787604,-73.969545,40.800054,3
A118655,2010-04-14 07:38:00 UTC,-73.950313,40.779767,-73.991157,40.750153,1
A118656,2010-04-15 22:00:54 UTC,-73.968226,40.757267,-73.980757,40.74471,2
A118657,2010-04-22 14:26:05 UTC,-73.963532,40.75845,-73.970889,40.758823,3
A118658,2010-04-24 03:05:19 UTC,-74.002851,40.733943,-73.990726,40.745709,1
A118659,2010-04-18 11:32:08 UTC,-73.943532,40.789025,-73.974751,40.744433,1
A118660,2010-04-11 11:44:11 UTC,-73.9826,40.777402,-73.978094,40.786584,2
A118661,2010-04-21 03:18:12 UTC,-73.992835,40.758343,-73.98614,40.730569,1
A118662,2010-04-13 21:19:46 UTC,-73.975108,40.763486,-73.982054,40.776877,1
A118663,2010-04-18 02:32:06 UTC,-73.979649,40.742241,-73.991339,40.749991,1
A118664,2010-04-23 07:17:35 UTC,-73.991574,40.750111,-73.98241,40.762226,1
A118665,2010-04-12 17:08:20 UTC,-73.983495,40.748115,-73.967053,40.756913,1
A118666,2010-04-13 10:08:16 UTC,-73.976222,40.765344,-73.962226,40.776012,1
A118667,2010-04-21 20:40:25 UTC,-74.004244,40.73378,-73.989877,40.733349,1
A118668,2010-04-14 12:14:14 UTC,-73.978852,40.75642,-74.007251,40.728826,2
A118669,2010-04-19 21:31:59 UTC,-73.864185,40.770308,-73.80494,40.681479,1
A118670,2010-04-14 19:21:46 UTC,-73.999636,40.72227,-73.987563,40.735608,1
A118671,2010-04-11 19:38:03 UTC,-73.94205,40.838226,-73.950904,40.782618,1
A118672,2010-04-24 10:28:35 UTC,-74.001906,40.739452,-73.988779,40.73392,2
A118673,2010-04-18 15:09:16 UTC,-73.973129,40.763775,-73.861743,40.768239,1
A118674,2010-04-22 00:48:47 UTC,-74.002045,40.739575,-73.976618,40.727239,1
A118675,2010-04-13 21:36:44 UTC,-73.968728,40.764715,-74.004087,40.727718,1
A118676,2010-04-12 08:43:37 UTC,-73.964263,40.756444,-73.958717,40.764069,1
A118677,2010-04-19 17:25:58 UTC,-74.015064,40.709166,-73.994942,40.760312,1
A118678,2010-04-11 10:55:53 UTC,-73.959652,40.762625,-73.961435,40.77097,1
A118679,2010-04-21 08:44:52 UTC,-73.9605,40.775954,-73.968606,40.764537,1
A118680,2010-04-24 01:13:43 UTC,-73.993813,40.720402,-74.007379,40.715315,1
A118681,2010-04-18 01:38:11 UTC,-74.007733,40.705171,-73.989834,40.725793,1
A118682,2010-04-20 18:32:59 UTC,-73.987793,40.750379,-73.982416,40.770146,2
A118683,2010-04-14 19:58:14 UTC,-73.862955,40.769109,-73.936441,40.755214,2
A118684,2010-04-18 00:00:00 UTC,-73.98352,40.72593,-73.97624,40.751258,1
A118685,2010-04-21 06:23:05 UTC,-73.990158,40.756764,-73.978109,40.753886,1
A118686,2010-04-21 11:57:13 UTC,-73.983662,40.767992,-73.974453,40.744091,1
A118687,2010-04-16 23:38:59 UTC,-73.815371,40.700433,-73.950676,40.782291,3
A118688,2010-04-17 02:12:30 UTC,-73.938071,40.758667,-73.988394,40.763811,2
A118689,2010-04-13 08:52:38 UTC,-73.956327,40.771022,-73.993476,40.746312,1
A118690,2010-04-14 19:36:00 UTC,-73.989685,40.772068,-73.964703,40.795185,1
A118691,2010-04-22 13:20:03 UTC,-73.95475,40.770074,-74.013035,40.704924,1
A118692,2010-04-22 01:44:07 UTC,-73.988815,40.736493,-73.985417,40.744344,1
A118693,2010-04-12 00:29:52 UTC,-74.00671,40.73094,-74.007618,40.740833,1
A118694,2010-04-18 10:11:18 UTC,-73.946795,40.800146,-73.980143,40.743482,1
A118695,2010-04-20 22:07:33 UTC,-73.978578,40.751276,-73.989238,40.7361,1
A118696,2010-04-14 13:03:27 UTC,-73.96221,40.779193,-73.97535,40.781905,1
A118697,2010-04-18 10:09:08 UTC,-73.938074,40.796564,-73.94442,40.784805,1
A118698,2010-04-15 10:32:37 UTC,-73.97043,40.764394,-73.968223,40.786621,1
A118699,2010-04-16 20:02:20 UTC,-73.989819,40.720519,-74.002517,40.733648,2
A118700,2010-04-14 10:23:09 UTC,-73.958372,40.772793,-73.978978,40.755911,1
A118701,2010-04-20 22:50:43 UTC,-73.991637,40.770298,-73.932763,40.795541,1
A118702,2010-04-24 21:44:21 UTC,-73.95734,40.714588,-73.945873,40.725408,1
A118703,2010-04-23 19:16:02 UTC,-73.985938,40.761148,-73.970661,40.755426,1
A118704,2010-04-15 09:49:12 UTC,-73.987031,40.745115,-73.987629,40.732803,2
A118705,2010-04-20 09:56:12 UTC,-74.007188,40.743515,-73.990512,40.7559,1
A118706,2010-04-21 15:46:55 UTC,-73.968795,40.753805,-73.949251,40.776819,1
A118707,2010-04-14 16:25:39 UTC,-73.976169,40.765497,-73.969024,40.766712,2
A118708,2010-04-12 09:54:36 UTC,-73.953119,40.76792,-73.950839,40.783011,2
A118709,2010-04-24 11:13:32 UTC,-73.992066,40.754136,-73.985265,40.760358,1
A118710,2010-04-23 07:47:24 UTC,-73.920392,40.743548,-73.981871,40.731056,2
A118711,2010-04-18 14:52:41 UTC,-73.994026,40.722613,-73.98511,40.720401,1
A118712,2010-04-17 00:14:52 UTC,-73.982982,40.734891,-73.97842,40.720486,1
A118713,2010-04-18 02:31:54 UTC,-73.983636,40.742271,-73.990508,40.760858,1
A118714,2010-04-13 09:32:39 UTC,-73.952977,40.783162,-73.97327,40.75383,1
A118715,2010-04-12 13:40:25 UTC,-74.000487,40.720839,-73.994008,40.726592,1
A118716,2010-04-16 06:49:27 UTC,-73.950161,40.771332,-73.952955,40.779497,1
A118717,2010-04-24 20:19:50 UTC,-73.990207,40.723532,-73.979399,40.743948,1
A118718,2010-04-11 23:11:04 UTC,-74.001486,40.730873,-73.979441,40.761843,2
A118719,2010-04-21 06:51:56 UTC,-73.910505,40.775968,-73.86202,40.854992,1
A118720,2010-04-23 19:37:00 UTC,-73.972998,40.795467,-73.983788,40.744097,1
A118721,2010-04-21 22:14:26 UTC,-73.987089,40.755117,-73.994228,40.690277,1
A118722,2010-04-24 19:18:00 UTC,-73.961707,40.767737,-73.977232,40.787762,5
A118723,2010-04-11 18:49:25 UTC,-73.989015,40.777063,-73.958909,40.78077,3
A118724,2010-04-18 14:17:22 UTC,-73.959977,40.798269,-73.974363,40.783382,1
A118725,2010-04-24 18:55:36 UTC,-73.99633,40.736555,-73.960458,40.814262,1
A118726,2010-04-22 23:05:21 UTC,-73.980196,40.783768,-73.984791,40.732471,1
A118727,2010-04-24 02:09:16 UTC,-73.963221,40.757583,-73.946849,40.78067,1
A118728,2010-04-12 12:46:58 UTC,-73.983991,40.740845,-73.97616,40.754496,1
A118729,2010-04-16 18:15:48 UTC,-73.979628,40.765414,-73.953983,40.779053,1
A118730,2010-04-15 19:44:10 UTC,-73.977579,40.763163,-73.968664,40.79152,1
A118731,2010-04-21 15:44:36 UTC,-73.957827,40.768658,-73.951312,40.820014,1
A118732,2010-04-13 09:30:10 UTC,-73.969852,40.799513,-73.976692,40.790117,1
A118733,2010-04-18 21:37:01 UTC,-73.778586,40.6467,-73.960732,40.764832,2
A118734,2010-04-23 18:03:13 UTC,-73.99994,40.74766,-73.980134,40.75885,1
A118735,2010-04-14 14:02:54 UTC,-73.962012,40.779457,-73.960966,40.756973,2
A118736,2010-04-18 11:39:48 UTC,-73.978485,40.75686,-73.985476,40.738546,2
A118737,2010-04-19 03:43:24 UTC,-73.989465,40.720435,-73.992732,40.715178,1
A118738,2010-04-22 19:26:13 UTC,-74.016066,40.711349,-73.972709,40.749104,1
A118739,2010-04-21 20:06:56 UTC,-74.017226,40.705455,-73.973846,40.755653,1
A118740,2010-04-14 20:17:31 UTC,-73.978674,40.777504,-73.989702,40.771226,2
A118741,2010-04-24 20:38:52 UTC,-73.952423,40.78401,-74.005656,40.748413,1
A118742,2010-04-21 22:20:05 UTC,-73.976874,40.760312,-73.940299,40.723736,2
A118743,2010-04-15 22:57:00 UTC,-73.981995,40.768903,-73.95647,40.781062,1
A118744,2010-04-16 01:25:51 UTC,-73.982536,40.771432,-74.006561,40.710575,1
A118745,2010-04-18 02:40:09 UTC,-73.986217,40.738392,-73.848832,40.727148,1
A118746,2010-04-12 09:11:50 UTC,-74.004931,40.748277,-73.994361,40.751023,1
A118747,2010-04-13 01:14:00 UTC,-73.996043,40.744445,-73.998517,40.749992,1
A118748,2010-04-12 17:01:48 UTC,-73.972081,40.79714,-73.98529,40.780321,2
A118749,2010-04-21 21:40:38 UTC,-73.987806,40.732619,-74.00723,40.732979,1
A118750,2010-04-12 13:29:27 UTC,-73.956378,40.717136,-73.986406,40.718108,1
A118751,2010-04-22 13:39:53 UTC,-73.960851,40.781044,-73.963905,40.761334,2
A118752,2010-04-14 15:11:11 UTC,-73.980444,40.782991,-73.958517,40.781412,4
A118753,2010-04-13 10:22:15 UTC,-73.98271,40.722652,-73.97941,40.746382,2
A118754,2010-04-13 23:10:33 UTC,-73.973743,40.743383,-74.012117,40.70158,1
A118755,2010-04-16 21:23:17 UTC,-73.990782,40.726814,-73.991531,40.743246,1
A118756,2010-04-18 15:58:39 UTC,-73.956903,40.802399,-73.959959,40.798201,1
A118757,2010-04-14 15:23:57 UTC,-73.960648,40.765618,-73.975661,40.776644,1
A118758,2010-04-19 20:55:00 UTC,-73.953797,40.774563,-73.984532,40.725732,1
A118759,2010-04-20 13:44:41 UTC,-73.991368,40.760356,-73.989552,40.753709,1
A118760,2010-04-12 22:21:19 UTC,-73.963108,40.774814,-73.884877,40.869017,1
A118761,2010-04-24 23:02:34 UTC,-73.986343,40.740323,-73.983132,40.72351,1
A118762,2010-04-21 07:59:58 UTC,-73.980555,40.735186,-73.972793,40.728822,1
A118763,2010-04-23 00:02:48 UTC,-73.982391,40.772553,-73.951488,40.759699,1
A118764,2010-04-14 10:38:34 UTC,-73.776589,40.646195,-74.014738,40.709539,1
A118765,2010-04-16 23:45:32 UTC,-73.988321,40.723158,-73.958387,40.769708,1
A118766,2010-04-11 19:09:22 UTC,-73.986945,40.760287,-73.871151,40.774276,3
A118767,2010-04-21 20:21:13 UTC,-73.994377,40.719556,-73.974254,40.751491,1
A118768,2010-04-24 09:29:15 UTC,-73.951478,40.770469,-73.958111,40.781788,1
A118769,2010-04-24 23:31:16 UTC,-73.971708,40.763491,-73.955742,40.783008,3
A118770,2010-04-18 23:02:00 UTC,-73.968478,40.755063,-73.980043,40.743115,3
A118771,2010-04-23 17:25:28 UTC,-73.996477,40.742635,-73.993391,40.752007,1
A118772,2010-04-18 14:56:57 UTC,-73.984851,40.752988,-73.960983,40.774863,2
A118773,2010-04-20 02:57:00 UTC,-73.987703,40.747985,-74.011755,40.708862,1
A118774,2010-04-15 13:09:00 UTC,-73.973875,40.763217,-73.958198,40.768893,2
A118775,2010-04-13 07:59:28 UTC,-73.965175,40.680445,-73.982999,40.762287,1
A118776,2010-04-15 21:57:21 UTC,-73.989546,40.720547,-74.006324,40.733483,1
A118777,2010-04-22 14:44:35 UTC,-73.954897,40.773123,-73.964851,40.772607,1
A118778,2010-04-24 02:47:04 UTC,-73.944147,40.795165,-73.947543,40.822886,1
A118779,2010-04-23 00:01:30 UTC,-73.991133,40.721158,-73.966497,40.756567,1
A118780,2010-04-21 21:15:12 UTC,-73.979822,40.762269,-73.98909,40.756597,1
A118781,2010-04-24 20:47:09 UTC,-73.954228,40.778996,-73.946158,40.780482,1
A118782,2010-04-11 05:43:36 UTC,-73.994314,40.751717,-73.953317,40.769251,2
A118783,2010-04-16 09:46:16 UTC,-73.990998,40.755551,-73.986172,40.76208,1
A118784,2010-04-11 17:42:07 UTC,-73.964248,40.756316,-74.004697,40.707143,1
A118785,2010-04-11 14:00:24 UTC,-73.973325,40.755023,-73.992142,40.699208,4
A118786,2010-04-20 12:36:13 UTC,-73.976512,40.785638,-73.98224,40.769119,1
A118787,2010-04-23 16:40:24 UTC,-74.015732,40.717822,-74.000873,40.721782,4
A118788,2010-04-20 09:04:21 UTC,-73.951034,40.786106,-73.980762,40.751026,1
A118789,2010-04-15 22:32:24 UTC,-73.955422,40.804273,-73.979467,40.766963,1
A118790,2010-04-24 10:19:00 UTC,-73.95654,40.780745,-73.963117,40.771467,2
A118791,2010-04-23 06:37:38 UTC,-73.957469,40.77998,-73.976162,40.763966,1
A118792,2010-04-21 14:39:52 UTC,-73.977191,40.755469,-73.955331,40.785719,1
A118793,2010-04-24 21:35:47 UTC,-73.98402,40.755363,-73.966771,40.753117,1
A118794,2010-04-22 21:57:16 UTC,-73.979742,40.735078,-73.996657,40.760948,1
A118795,2010-04-15 07:42:24 UTC,-73.9801,40.77567,-73.981101,40.766378,1
A118796,2010-04-17 02:43:20 UTC,-73.963275,40.757769,-73.997434,40.713803,1
A118797,2010-04-16 20:25:51 UTC,-74.003559,40.723632,-74.002987,40.730916,1
A118798,2010-04-22 09:20:27 UTC,-73.95386,40.766985,-73.984723,40.758739,1
A118799,2010-04-16 12:25:50 UTC,-73.974286,40.750892,-73.97787,40.758186,1
A118800,2010-04-17 11:44:02 UTC,-73.980233,40.76548,-73.990057,40.738557,1
A118801,2010-04-17 18:51:17 UTC,-73.983004,40.759897,-73.981692,40.764875,4
A118802,2010-04-15 17:23:59 UTC,-73.950321,40.779859,-73.986943,40.761004,3
A118803,2010-04-22 21:21:43 UTC,-73.97532,40.777223,-73.966353,40.760561,1
A118804,2010-04-20 13:56:52 UTC,-73.951512,40.777689,-73.96092,40.764756,1
A118805,2010-04-11 04:44:44 UTC,-73.942996,40.789937,-73.947654,40.779656,1
A118806,2010-04-16 06:51:08 UTC,-73.983602,40.743996,-73.978206,40.75138,1
A118807,2010-04-22 21:15:37 UTC,-73.994818,40.734576,-74.001498,40.746574,4
A118808,2010-04-11 09:21:24 UTC,-73.98567,40.759243,-73.862063,40.768606,2
A118809,2010-04-17 01:40:12 UTC,-74.007549,40.740818,-73.995729,40.745159,1
A118810,2010-04-11 13:44:32 UTC,-73.980596,40.774939,-73.984102,40.77008,1
A118811,2010-04-24 22:08:25 UTC,-73.986377,40.730089,-73.990109,40.661079,2
A118812,2010-04-15 11:43:56 UTC,-73.991587,40.735524,-74.001444,40.72265,1
A118813,2010-04-22 10:24:15 UTC,-73.967215,40.772384,-73.965112,40.772249,1
A118814,2010-04-24 17:52:13 UTC,-73.986019,40.722314,-74.00532,40.736748,1
A118815,2010-04-20 02:36:18 UTC,-73.998786,40.728326,-73.986329,40.756949,2
A118816,2010-04-16 09:25:15 UTC,-73.970036,40.761901,-73.992246,40.689965,2
A118817,2010-04-14 00:46:41 UTC,-73.993877,40.761704,-74.000334,40.740622,2
A118818,2010-04-24 11:39:49 UTC,-73.946782,40.780589,-73.976244,40.785642,3
A118819,2010-04-24 20:03:00 UTC,-73.98911,40.74036,-73.987507,40.728558,2
A118820,2010-04-21 17:09:59 UTC,-73.950475,40.779758,-73.964733,40.770118,2
A118821,2010-04-22 18:20:17 UTC,-73.992112,40.743964,-73.981408,40.756968,1
A118822,2010-04-19 12:27:24 UTC,-73.966923,40.76709,-73.976516,40.759283,1
A118823,2010-04-25 02:47:42 UTC,-73.997671,40.67486,-73.984784,40.696762,1
A118824,2010-04-21 18:43:59 UTC,-74.002864,40.750602,-73.986681,40.734832,1
A118825,2010-04-18 12:17:58 UTC,-73.985069,40.747885,-73.983268,40.726342,1
A118826,2010-04-20 10:11:38 UTC,-74.001728,40.739472,-74.004681,40.740716,1
A118827,2010-04-23 03:32:00 UTC,-73.914228,40.759975,-73.921308,40.756207,2
A118828,2010-04-16 02:37:09 UTC,-73.962116,40.781293,-73.971734,40.785992,1
A118829,2010-04-17 19:23:56 UTC,-73.948582,40.797724,-73.969498,40.756312,1
A118830,2010-04-23 15:33:00 UTC,-73.862657,40.768933,-74.024447,40.635878,1
A118831,2010-04-18 12:09:24 UTC,-73.985645,40.758831,-73.981772,40.767918,1
A118832,2010-04-17 22:43:19 UTC,-73.997431,40.736635,-73.81585,40.717979,2
A118833,2010-04-12 07:48:09 UTC,-74.001402,40.73598,-73.974532,40.752868,2
A118834,2010-04-23 13:03:36 UTC,-73.87271,40.774802,-73.943753,40.625781,1
A118835,2010-04-24 18:49:35 UTC,-73.996708,40.740553,-74.000245,40.742838,1
A118836,2010-04-17 14:39:53 UTC,-73.941041,40.792627,-73.951941,40.826949,1
A118837,2010-04-21 17:29:33 UTC,-74.003918,40.747826,-74.007929,40.745359,2
A118838,2010-04-23 18:26:56 UTC,-73.968288,40.80071,-73.974766,40.783935,2
A118839,2010-04-14 21:36:53 UTC,-73.977678,40.765365,-73.967683,40.756102,1
A118840,2010-04-14 09:36:27 UTC,-73.96273,40.775169,-73.965218,40.795009,1
A118841,2010-04-22 19:06:21 UTC,-74.003458,40.726881,-73.9987,40.723244,2
A118842,2010-04-19 23:46:52 UTC,-74.007124,40.71301,-74.008687,40.70426,1
A118843,2010-04-25 01:30:00 UTC,-73.998757,40.739743,-73.9785,40.745037,1
A118844,2010-04-14 04:24:00 UTC,-74.000763,40.729832,-73.964735,40.758542,5
A118845,2010-04-13 22:04:45 UTC,-73.961245,40.775045,-73.969175,40.759673,1
A118846,2010-04-18 13:54:57 UTC,-73.965906,40.768539,-73.976172,40.781164,1
A118847,2010-04-20 12:52:00 UTC,-73.887763,40.835623,-73.883558,40.841127,1
A118848,2010-04-19 02:56:03 UTC,-73.951308,40.714504,-73.933276,40.705136,1
A118849,2010-04-17 12:32:05 UTC,-73.96836,40.770885,-73.967581,40.763264,1
A118850,2010-04-17 17:00:39 UTC,-73.989931,40.77312,-73.982046,40.775366,1
A118851,2010-04-13 12:47:00 UTC,-73.990067,40.775797,-73.985647,40.770392,2
A118852,2010-04-18 13:46:46 UTC,-73.980812,40.747699,-73.972812,40.761156,2
A118853,2010-04-22 11:22:34 UTC,-73.974692,40.758787,-73.966955,40.769827,1
A118854,2010-04-18 04:15:55 UTC,-73.979705,40.735011,-73.919583,40.734175,2
A118855,2010-04-24 17:26:13 UTC,-73.977221,40.75782,-74.008392,40.707285,1
A118856,2010-04-21 12:16:31 UTC,-73.989944,40.756602,-73.98211,40.757622,1
A118857,2010-04-23 16:41:17 UTC,-73.999111,40.727852,-73.986017,40.728005,1
A118858,2010-04-18 13:11:40 UTC,-73.987036,40.725377,-73.9928,40.742899,1
A118859,2010-04-20 13:06:49 UTC,-73.976822,40.759409,-73.985551,40.747969,2
A118860,2010-04-12 02:02:24 UTC,-73.987917,40.728555,-73.991,40.75064,1
A118861,2010-04-23 00:49:41 UTC,-73.992441,40.724984,-73.970991,40.67908,1
A118862,2010-04-14 08:22:39 UTC,-73.980758,40.763795,-73.990462,40.765697,1
A118863,2010-04-21 10:59:46 UTC,-73.979629,40.735476,-73.994982,40.727345,1
A118864,2010-04-16 19:20:15 UTC,-73.998313,40.745481,-73.994281,40.755486,1
A118865,2010-04-18 18:54:39 UTC,-73.972988,40.792982,-73.980094,40.775635,1
A118866,2010-04-24 21:00:27 UTC,-73.990947,40.745585,-74.003792,40.753258,3
A118867,2010-04-22 08:17:41 UTC,-73.949617,40.772215,-73.979186,40.755896,1
A118868,2010-04-17 02:39:38 UTC,-73.994286,40.741054,-73.988269,40.749121,2
